"Gene ID","source_id","Product Description","Gene Type","Input ID","Gene Name or Symbol","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes"
"TGME49_202370","TGME49_202370-t26_1","T-complex protein 1, epsilon subunit (TCP-1-epsilon), putative","protein coding gene","TGME49_202370","N/A","GO:0005737","cytoplasm","GO:0005524;GO:0051082","ATP binding;unfolded protein binding","GO:0044267;GO:0006457","cellular protein metabolic process;protein folding","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202375","TGME49_202375-t26_1","hypothetical protein","protein coding gene","TGME49_202375","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202380","TGME49_202380-t26_1","rab GDI alpha, putative","protein coding gene","TGME49_202380","N/A","N/A","N/A","GO:0005092;GO:0005093","GDP-dissociation inhibitor activity;Rab GDP-dissociation inhibitor activity","GO:0015031;GO:0007264","protein transport;small GTPase mediated signal transduction","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202390","TGME49_202390-t26_1","S15 sporozoite-expressed protein","protein coding gene","TGME49_202390","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202400","TGME49_202400-t26_1","calcium binding egf domain-containing protein","protein coding gene","TGME49_202400","N/A","N/A","N/A","GO:0005509;GO:0005515","calcium ion binding;protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202410","TGME49_202410-t26_1","hypothetical protein","protein coding gene","TGME49_202410","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202420","TGME49_202420-t26_1","hypothetical protein","protein coding gene","TGME49_202420","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202430","TGME49_202430-t26_1","hypothetical protein","protein coding gene","TGME49_202430","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202440","TGME49_202440-t26_1","hypothetical protein","protein coding gene","TGME49_202440","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202445","TGME49_202445-t26_1","hypothetical protein","protein coding gene","TGME49_202445","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202450","TGME49_202450-t26_1","hypothetical protein","protein coding gene","TGME49_202450","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202460","TGME49_202460-t26_1","diacylglycerol kinase accessory domain (presumed) domain-containing protein","protein coding gene","TGME49_202460","N/A","N/A","N/A","GO:0005524;GO:0003951;GO:0004143;GO:0016301","ATP binding;NAD+ kinase activity;diacylglycerol kinase activity;kinase activity","GO:0007205;GO:0007165","protein kinase C-activating G protein-coupled receptor signaling pathway;signal transduction","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202470","TGME49_202470-t26_1","rRNA metabolism protein, SBDS family protein","protein coding gene","TGME49_202470","N/A","N/A","N/A","GO:0003676","nucleic acid binding","GO:0042254","ribosome biogenesis","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202480","TGME49_202480-t26_1","hypothetical protein","protein coding gene","TGME49_202480","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202490","TGME49_202490-t26_1","AP2 domain transcription factor AP2VIIa-7","protein coding gene","TGME49_202490","AP2VIIA7","N/A","N/A","GO:0046872;GO:0005515","metal ion binding;protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202500","TGME49_202500-t26_1","GAPM1a","protein coding gene","TGME49_202500","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0070258","inner membrane pellicle complex","N/A","N/A","N/A","N/A"
"TGME49_202510","TGME49_202510-t26_1","multi-pass transmembrane protein","protein coding gene","TGME49_202510","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202520","TGME49_202520-t26_1","hypothetical protein","protein coding gene","TGME49_202520","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202530","TGME49_202530-t26_1","aspartate-tRNA ligase","protein coding gene","TGME49_202530","N/A","GO:0005737","cytoplasm","GO:0005524;GO:0004812;GO:0004815;GO:0003676;GO:0000166","ATP binding;aminoacyl-tRNA ligase activity;aspartate-tRNA ligase activity;nucleic acid binding;nucleotide binding","GO:0006422;GO:0006418","aspartyl-tRNA aminoacylation;tRNA aminoacylation for protein translation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202540","TGME49_202540-t26_1","3'5'-cyclic nucleotide phosphodiesterase domain-containing protein","protein coding gene","TGME49_202540","N/A","GO:0016021","integral component of membrane","GO:0004114;GO:0046872;GO:0008081","3',5'-cyclic-nucleotide phosphodiesterase activity;metal ion binding;phosphoric diester hydrolase activity","GO:0007165","signal transduction","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202550","TGME49_202550-t26_1","NLI interacting factor family phosphatase","protein coding gene","TGME49_202550","N/A","N/A","N/A","GO:0004721;GO:0005515","phosphoprotein phosphatase activity;protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202568","TGME49_202568-t26_1","hypothetical protein","protein coding gene","TGME49_202568","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202572","TGME49_202572-t26_1","ribophorin i protein","protein coding gene","TGME49_202572","N/A","GO:0005783;GO:0005789;GO:0016021","endoplasmic reticulum;endoplasmic reticulum membrane;integral component of membrane","GO:0004579","dolichyl-diphosphooligosaccharide-protein glycotransferase activity","GO:0006486","protein glycosylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202580","TGME49_202580-t26_1","ATPase, AAA family protein","protein coding gene","TGME49_202580","N/A","GO:0005622","intracellular anatomical structure","GO:0005524;GO:0016887;GO:0008134","ATP binding;ATP hydrolysis activity;transcription factor binding","GO:0019538;GO:0006355","protein metabolic process;regulation of transcription, DNA-templated","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202590","TGME49_202590-t26_1","hypothetical protein","protein coding gene","TGME49_202590","N/A","N/A","N/A","GO:0008914","leucyltransferase activity","GO:0030163","protein catabolic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202600","TGME49_202600-t26_1","hypothetical protein","protein coding gene","TGME49_202600","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202610","TGME49_202610-t26_1","protein phosphatase 2C domain-containing protein","protein coding gene","TGME49_202610","N/A","GO:0016021","integral component of membrane","GO:0003824;GO:0004721;GO:0004722","catalytic activity;phosphoprotein phosphatase activity;protein serine/threonine phosphatase activity","GO:0006470","protein dephosphorylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202620","TGME49_202620-t26_1","hypothetical protein","protein coding gene","TGME49_202620","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202630","TGME49_202630-t26_1","ATP-dependent metallopeptidase HflB subfamily protein","protein coding gene","TGME49_202630","N/A","GO:0016021;GO:0016020","integral component of membrane;membrane","GO:0005524;GO:0004222;GO:0008568","ATP binding;metalloendopeptidase activity;microtubule-severing ATPase activity","GO:0006508","proteolysis","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202640","TGME49_202640-t26_1","RNA pseudouridine synthase superfamily protein","protein coding gene","TGME49_202640","N/A","N/A","N/A","GO:0003723;GO:0009982","RNA binding;pseudouridine synthase activity","GO:0009451;GO:0001522","RNA modification;pseudouridine synthesis","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202650","TGME49_202650-t26_1","hypothetical protein","protein coding gene","TGME49_202650","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202670","TGME49_202670-t26_1","tRNA-Gly","ncRNA gene","TGME49_202670","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202680","TGME49_202680-t26_1","peptidase M16, alpha subunit, putative","protein coding gene","TGME49_202680","N/A","N/A","N/A","GO:0003824;GO:0016787;GO:0046872;GO:0004222;GO:0008270","catalytic activity;hydrolase activity;metal ion binding;metalloendopeptidase activity;zinc ion binding","GO:0006508","proteolysis","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202690","TGME49_202690-t26_1","DNA-directed RNA polymerase II RPB9","protein coding gene","TGME49_202690","POLR2I","N/A","N/A","GO:0003677;GO:0003899;GO:0003676;GO:0008270","DNA binding;DNA-directed 5'-3' RNA polymerase activity;nucleic acid binding;zinc ion binding","GO:0006379;GO:0006351","mRNA cleavage;transcription, DNA-templated","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202700","TGME49_202700-t26_1","hypothetical protein","protein coding gene","TGME49_202700","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202720","TGME49_202720-t26_1","RNB family domain-containing protein","protein coding gene","TGME49_202720","N/A","N/A","N/A","GO:0003723;GO:0004540","RNA binding;ribonuclease activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202730","TGME49_202730-t26_1","hypothetical protein","protein coding gene","TGME49_202730","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202740","TGME49_202740-t26_1","hypothetical protein","protein coding gene","TGME49_202740","N/A","N/A","N/A","GO:0003723;GO:0009982","RNA binding;pseudouridine synthase activity","GO:0009451;GO:0001522","RNA modification;pseudouridine synthesis","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202750","TGME49_202750-t26_1","3' exoribonuclease family, domain 1 domain-containing protein","protein coding gene","TGME49_202750","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202760","TGME49_202760-t26_1","hypothetical protein","protein coding gene","TGME49_202760","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202770","TGME49_202770-t26_1","RNA recognition motif-containing protein","protein coding gene","TGME49_202770","N/A","N/A","N/A","GO:0003723;GO:0003676","RNA binding;nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202780","TGME49_202780-t26_1","rhoptry kinase family protein ROP25","protein coding gene","TGME49_202780","ROP25","GO:0016021","integral component of membrane","GO:0005524;GO:0004683;GO:0004672","ATP binding;calmodulin-dependent protein kinase activity;protein kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202790","TGME49_202790-t26_1","dihydrouridine synthase (dus) protein","protein coding gene","TGME49_202790","N/A","N/A","N/A","GO:0050660;GO:0017150","flavin adenine dinucleotide binding;tRNA dihydrouridine synthase activity","GO:0055114;GO:0008033","obsolete oxidation-reduction process;tRNA processing","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202800","TGME49_202800-t26_1","cytochrome c oxidase assembly protein COX11 protein, putative","protein coding gene","TGME49_202800","N/A","GO:0016021","integral component of membrane","GO:0005507","copper ion binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202810","TGME49_202810-t26_1","TIM14","protein coding gene","TGME49_202810","N/A","N/A","N/A","GO:0031072","heat shock protein binding","N/A","N/A","GO:0005783","endoplasmic reticulum","N/A","N/A","N/A","N/A"
"TGME49_202820","TGME49_202820-t26_1","ubiquitin-conjugating enzyme subfamily protein","protein coding gene","TGME49_202820","N/A","N/A","N/A","GO:0005524;GO:0016881;GO:0016874;GO:0016740;GO:0004842","ATP binding;acid-amino acid ligase activity;ligase activity;transferase activity;ubiquitin-protein transferase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202830","TGME49_202830-t26_1","Elicitor-responsive protein, putative","protein coding gene","TGME49_202830","N/A","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202840","TGME49_202840-t26_1","FHA domain-containing protein","protein coding gene","TGME49_202840","N/A","N/A","N/A","GO:0005515;GO:0008270","protein binding;zinc ion binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202850","TGME49_202850-t26_1","ATP-binding domain-containing protein","protein coding gene","TGME49_202850","N/A","N/A","N/A","GO:0005524","ATP binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202860","TGME49_202860-t26_1","hypothetical protein","protein coding gene","TGME49_202860","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202870","TGME49_202870-t26_1","SAP domain-containing protein","protein coding gene","TGME49_202870","N/A","GO:0016021","integral component of membrane","GO:0003676","nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202880","TGME49_202880-t26_1","carrier superfamily protein","protein coding gene","TGME49_202880","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202890","TGME49_202890-t26_1","hypothetical protein","protein coding gene","TGME49_202890","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202900","TGME49_202900-t26_1","zinc finger (CCCH type) motif-containing protein","protein coding gene","TGME49_202900","N/A","GO:0016020;GO:0008076","membrane;voltage-gated potassium channel complex","GO:0046872;GO:0003676;GO:0005249;GO:0008270","metal ion binding;nucleic acid binding;voltage-gated potassium channel activity;zinc ion binding","GO:0006813","potassium ion transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202920","TGME49_202920-t26_1","p-aminobenzoic acid synthase","protein coding gene","TGME49_202920","N/A","N/A","N/A","GO:0046820;GO:0004049;GO:0016787;GO:0016833","4-amino-4-deoxychorismate synthase activity;anthranilate synthase activity;hydrolase activity;oxo-acid-lyase activity","GO:0009058;GO:0006541","biosynthetic process;glutamine metabolic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202930","TGME49_202930-t26_1","hypothetical protein","protein coding gene","TGME49_202930","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202940","TGME49_202940-t26_1","hypothetical protein","protein coding gene","TGME49_202940","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202950","TGME49_202950-t26_1","hypothetical protein","protein coding gene","TGME49_202950","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202970","TGME49_202970-t26_1","hypothetical protein","protein coding gene","TGME49_202970","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202975","TGME49_202975-t26_1","hypothetical protein","protein coding gene","TGME49_202975","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_202980","TGME49_202980-t26_1","hypothetical protein","protein coding gene","TGME49_202980","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_203000","TGME49_203000-t26_1","hypothetical protein","protein coding gene","TGME49_203000","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_203010","TGME49_203010-t26_1","aurora kinase","protein coding gene","TGME49_203010","N/A","N/A","N/A","GO:0005524;GO:0004687;GO:0004672","ATP binding;myosin light chain kinase activity;protein kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_203020","TGME49_203020-t26_1","ribosome biogenesis GTPase Der protein","protein coding gene","TGME49_203020","N/A","GO:0016021;GO:0005622","integral component of membrane;intracellular anatomical structure","GO:0005525;GO:0015093","GTP binding;ferrous iron transmembrane transporter activity","GO:0006826;GO:0007264","iron ion transport;small GTPase mediated signal transduction","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_203030","TGME49_203030-t26_1","N-methyl-D-aspartate receptor-associated protein","protein coding gene","TGME49_203030","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_203040","TGME49_203040-t26_1","hypothetical protein","protein coding gene","TGME49_203040","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_203050","TGME49_203050-t26_1","AP2 domain transcription factor AP2VIIa-6","protein coding gene","TGME49_203050","AP2VIIA6","N/A","N/A","GO:0003700","DNA-binding transcription factor activity","GO:0006355","regulation of transcription, DNA-templated","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_203060","TGME49_203060-t26_1","hypothetical protein","protein coding gene","TGME49_203060","N/A","N/A","N/A","GO:0003723;GO:0008173","RNA binding;RNA methyltransferase activity","GO:0006396","RNA processing","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_203070","TGME49_203070-t26_1","hypothetical protein","protein coding gene","TGME49_203070","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_203080","TGME49_203080-t26_1","RNA recognition motif-containing protein","protein coding gene","TGME49_203080","N/A","N/A","N/A","GO:0003723;GO:0003676","RNA binding;nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
